ACCOUNT_ID,FRAUD_PROBABILITY,PREDICTION,TRUE_LABEL
34538,0.999801367521286,1,True
27770,0.999638706445694,1,True
97546,0.9996046423912048,1,True
27807,0.9994935095310211,1,True
56959,0.999490350484848,1,True
7593,0.9994893074035645,1,True
57910,0.9994722902774811,1,True
14497,0.9994038343429565,1,True
86481,0.9993736743927002,1,True
74738,0.9993704259395599,1,True
56995,0.9993264675140381,1,True
45200,0.9992975890636444,1,True
97725,0.9992454051971436,1,True
97821,0.9991786181926727,1,True
94971,0.9991426765918732,1,True
74935,0.9989767074584961,1,True
35942,0.9989182651042938,1,True
25938,0.9988850951194763,1,True
56965,0.9972387230396271,1,True
76961,0.9971973276138306,1,True
86417,0.9971386468410492,1,True
34963,0.9971182322502137,1,True
46996,0.9970884597301484,1,True
16942,0.9970843172073365,1,True
5948,0.9970777010917664,1,True
37977,0.9970646178722382,1,True
87980,0.9970640218257905,1,True
16986,0.9970632469654084,1,True
76982,0.9970507597923279,1,True
56920,0.9970405673980713,1,True
6938,0.9970400905609131,1,True
36989,0.9970371103286744,1,True
36992,0.9970221793651581,1,True
96955,0.9970163083076478,1,True
6982,0.9970115399360657,1,True
66985,0.9970113015174866,1,True
17984,0.9969923770427704,1,True
94966,0.9969867444038392,1,True
76984,0.996984121799469,1,True
27983,0.9969635879993439,1,True
47964,0.996899483203888,1,True
15530,0.9968786811828614,1,True
47912,0.9968624985218049,1,True
96876,0.9968180334568024,1,True
36904,0.9968134737014771,1,True
87691,0.996805546283722,1,True
46499,0.9968036687374116,1,True
4992,0.9967922544479371,1,True
25989,0.9967604553699494,1,True
95645,0.9967442727088929,1,True
95867,0.9967222487926484,1,True
35841,0.9967048740386963,1,True
84348,0.9965423321723939,1,True
37777,0.9948104572296143,1,True
96390,0.9948098611831665,1,True
37872,0.9947850358486175,1,True
67201,0.9947617602348328,1,True
97975,0.9947054934501648,1,True
75935,0.9946866881847382,1,True
6989,0.9946857941150665,1,True
76920,0.9946509552001953,1,True
87343,0.994647855758667,1,True
86766,0.9946306002140045,1,True
14949,0.9946278584003448,1,True
27932,0.9946272623538971,1,True
47927,0.9946246993541717,1,True
16480,0.9946128082275391,1,True
44932,0.9946083974838257,1,True
55970,0.9946081590652466,1,True
66498,0.9946050000190735,1,True
97976,0.9945947778224945,1,True
64977,0.994567061662674,1,True
27984,0.9945652735233307,1,True
77996,0.9945506405830383,1,True
75989,0.9945486736297607,1,True
86895,0.9945480179786682,1,True
96869,0.9945478391647339,1,True
61979,0.9945362162590027,1,True
44915,0.9945292127132416,1,True
17801,0.9945206892490387,1,True
87989,0.9945189905166626,1,True
77408,0.9945186924934387,1,True
46994,0.9945173215866089,1,True
76983,0.9945115399360657,1,True
56890,0.9945032250881195,1,True
46999,0.9944998276233673,1,True
46986,0.9944997084140778,1,True
25959,0.9944967877864838,1,True
66952,0.9944924962520599,1,True
7818,0.9944840025901794,1,True
66567,0.9944837641716003,1,True
46513,0.9944834661483765,1,True
5712,0.9944553923606873,1,True
24704,0.99442547082901,1,True
66736,0.9944116127490997,1,True
45989,0.9944112551212311,1,True
47846,0.9944111955165863,1,True
45998,0.9944022250175476,1,True
96937,0.9943941485881805,1,True
58999,0.994386340379715,1,True
36749,0.9943683993816376,1,True
97947,0.9943591904640198,1,True
67497,0.9943585348129272,1,True
14622,0.9943555545806885,1,True
47935,0.9943547201156616,1,True
55883,0.9943472397327423,1,True
7981,0.9943324875831604,1,True
96406,0.9943257224559784,1,True
65983,0.9942832243442535,1,True
55962,0.9942748200893402,1,True
36925,0.9942662668228149,1,True
47515,0.9942569386959076,1,True
67468,0.9942505311965942,1,True
26861,0.9942385804653168,1,True
36498,0.9942149174213409,1,True
34139,0.9942149174213409,1,True
76611,0.9942115497589111,1,True
56789,0.9941891384124756,1,True
35974,0.9941877675056457,1,True
35883,0.9941723895072937,1,True
25903,0.9941559386253357,1,True
35702,0.9941536736488342,1,True
35932,0.9941506934165955,1,True
95980,0.9940999102592468,1,True
54902,0.9940489184856415,1,True
29807,0.9940176260471344,1,True
35131,0.9940071058273315,1,True
65948,0.9939301860332489,1,True
95958,0.9938954067230225,1,True
27752,0.993893678188324,1,True
57512,0.9938225996494293,1,True
75992,0.9937491071224213,1,True
97346,0.9936502826213837,1,True
77532,0.9932894361019134,1,True
97968,0.9922430443763732,1,True
6997,0.9922194707393646,1,True
37989,0.9922069835662841,1,True
77989,0.9922069239616393,1,True
70991,0.9921934533119201,1,True
47945,0.9921711313724517,1,True
37941,0.9921547698974609,1,True
76903,0.9921485710144042,1,True
17964,0.9921470212936401,1,True
16142,0.9921400773525237,1,True
67144,0.9921173977851867,1,True
54986,0.992115728855133,1,True
54979,0.9921142387390136,1,True
56924,0.9921094703674316,1,True
90793,0.9920792508125305,1,True
67958,0.9920565116405486,1,True
4972,0.9920512962341308,1,True
7822,0.9920471835136413,1,True
77987,0.9920330274105071,1,True
87678,0.9920276629924774,1,True
97614,0.9920268285274505,1,True
36944,0.9920234906673431,1,True
17951,0.9920190501213073,1,True
6819,0.9920189905166625,1,True
95712,0.9920161294937133,1,True
57992,0.9920133876800536,1,True
57999,0.9920021522045135,1,True
37864,0.9920019137859344,1,True
16161,0.9919987547397613,1,True
56986,0.9919923770427703,1,True
66953,0.9919868040084838,1,True
81986,0.9919842410087585,1,True
56999,0.9919685947895049,1,True
15982,0.9919654953479766,1,True
67779,0.9919615614414214,1,True
24995,0.9919612634181976,1,True
64689,0.9919406998157501,1,True
15388,0.9919276762008666,1,True
34985,0.9919266033172607,1,True
5998,0.9919222521781921,1,True
54110,0.9919209706783294,1,True
57837,0.9919182884693145,1,True
86499,0.9919054436683654,1,True
17975,0.9919032979011535,1,True
25969,0.9919022250175475,1,True
6071,0.9918917644023895,1,True
86998,0.9918845522403716,1,True
37608,0.9918678033351898,1,True
6435,0.9918611276149749,1,True
37960,0.9918500113487243,1,True
66986,0.9918421137332916,1,True
26746,0.9918374347686767,1,True
44927,0.9918355274200439,1,True
37753,0.9918249475955963,1,True
57487,0.9918188083171844,1,True
57655,0.9917936253547668,1,True
16642,0.9917663264274597,1,True
44989,0.9917660880088806,1,True
65621,0.9917179572582244,1,True
95987,0.9917150366306304,1,True
47421,0.9917025196552276,1,True
4758,0.9916861879825591,1,True
7947,0.991676263809204,1,True
95537,0.9916734027862548,1,True
17896,0.9916556406021118,1,True
87818,0.9916430938243865,1,True
25855,0.9916424977779388,1,True
27854,0.9916316497325897,1,True
44865,0.9916092383861541,1,True
56856,0.9916075992584228,1,True
65560,0.9915989863872527,1,True
7515,0.9915660846233367,1,True
14984,0.9915110397338867,1,True
66623,0.9915108609199523,1,True
15928,0.9914786744117736,1,True
25669,0.9914599287509918,1,True
4998,0.9914438354969024,1,True
64835,0.9914216923713683,1,True
76707,0.9913980293273925,1,True
97552,0.9913880455493926,1,True
17570,0.9913857507705688,1,True
96593,0.9912697005271911,1,True
27509,0.989797374010086,1,True
16961,0.9897231662273407,1,True
57420,0.9897087121009827,1,True
6161,0.9897076988220215,1,True
65140,0.9897064471244812,1,True
57965,0.98968221783638,1,True
76987,0.9896785819530487,1,True
46964,0.9896778666973114,1,True
96986,0.9896569752693176,1,True
36416,0.9896516704559326,1,True
26991,0.989647319316864,1,True
6992,0.9896409714221954,1,True
85986,0.9896398389339447,1,True
36537,0.9896392428874969,1,True
6993,0.9896391832828522,1,True
66978,0.9896376931667328,1,True
27995,0.9896356666088104,1,True
67866,0.9896309578418732,1,True
47791,0.9896256530284882,1,True
27941,0.9896252357959747,1,True
7970,0.9896232986450195,1,True
97995,0.9896219277381897,1,True
54113,0.9896021091938019,1,True
5100,0.9896017515659332,1,True
26748,0.9896010363101959,1,True
7897,0.9895878040790558,1,True
27841,0.9895855689048767,1,True
87954,0.9895844960212707,1,True
17666,0.9895837211608887,1,True
86621,0.9895810985565185,1,True
67970,0.9895583593845367,1,True
7207,0.9895547831058502,1,True
46640,0.9895525181293487,1,True
26993,0.9895462298393249,1,True
57570,0.9895386004447937,1,True
36752,0.9895359778404236,1,True
86534,0.9895324313640594,1,True
97879,0.9895280802249908,1,True
67881,0.9895163083076477,1,True
27999,0.989505877494812,1,True
76994,0.9895015561580658,1,True
84999,0.9894984567165375,1,True
7835,0.9894920194149017,1,True
45873,0.9894887709617615,1,True
56688,0.9894791746139526,1,True
50932,0.989468058347702,1,True
85229,0.9894675815105438,1,True
37906,0.9894503259658813,1,True
34614,0.9894411170482635,1,True
96712,0.9894353353977203,1,True
86995,0.9894334578514099,1,True
66907,0.989432623386383,1,True
66915,0.9894223713874817,1,True
7846,0.9894162023067474,1,True
45723,0.9894081258773804,1,True
94300,0.9894038343429565,1,True
31999,0.9893999600410461,1,True
76860,0.9893682205677032,1,True
16756,0.9893377029895782,1,True
74986,0.98932861328125,1,True
56998,0.9893258416652679,1,True
54470,0.9893137717247009,1,True
47845,0.989307632446289,1,True
88999,0.9892940127849579,1,True
97848,0.9892817938327789,1,True
25983,0.989277263879776,1,True
74996,0.9892770850658417,1,True
64995,0.9892739260196686,1,True
57580,0.989262660741806,1,True
57727,0.989259740114212,1,True
56946,0.9892523789405823,1,True
16824,0.9892440342903137,1,True
36429,0.9892400109767914,1,True
74495,0.9892389976978302,1,True
64997,0.989236136674881,1,True
84979,0.9892348849773407,1,True
97755,0.989230146408081,1,True
46934,0.9892268681526184,1,True
46762,0.989220460653305,1,True
14375,0.9891784393787384,1,True
65450,0.9891762042045593,1,True
95935,0.9891643726825714,1,True
15629,0.989148279428482,1,True
94965,0.9891438090801239,1,True
7767,0.9891400837898254,1,True
26862,0.9891306364536285,1,True
54705,0.9891066455841064,1,True
6644,0.989105155467987,1,True
84821,0.9890972578525543,1,True
67371,0.9890932047367096,1,True
47691,0.989049574136734,1,True
14948,0.988959094285965,1,True
47738,0.988958557844162,1,True
25432,0.9889266097545624,1,True
87593,0.9888666772842407,1,True
64665,0.9888513886928558,1,True
