ACCOUNT_ID,FRAUD_PROBABILITY,PREDICTION,TRUE_LABEL
34963,0.9996182322502136,1,True
66498,0.9996050000190735,1,True
97546,0.9996046423912048,1,True
46999,0.9994998276233673,1,True
37889,0.9994239211082458,1,True
86481,0.9993736743927002,1,True
36749,0.9993683993816376,1,True
47515,0.9992569386959076,1,True
66623,0.9990108609199524,1,True
58342,0.9988996088504791,1,True
27752,0.998893678188324,1,True
26415,0.9972627139091492,1,True
47550,0.9972322261333466,1,True
97975,0.9972054934501648,1,True
76987,0.9971785819530488,1,True
36977,0.9971496438980103,1,True
27770,0.997138706445694,1,True
86766,0.9971306002140046,1,True
76828,0.9971282756328583,1,True
67514,0.9971252357959748,1,True
17916,0.997111258506775,1,True
55970,0.9971081590652466,1,True
46996,0.9970884597301484,1,True
76875,0.9970619356632233,1,True
6637,0.9970607435703278,1,True
46640,0.9970525181293488,1,True
96869,0.9970478391647339,1,True
57570,0.9970386004447938,1,True
44915,0.9970292127132416,1,True
6819,0.9970189905166627,1,True
46994,0.9970173215866089,1,True
6982,0.9970115399360657,1,True
57999,0.9970021522045136,1,True
25959,0.9969967877864838,1,True
27807,0.9969935095310212,1,True
47329,0.9969902908802033,1,True
94966,0.9969867444038392,1,True
7818,0.9969840025901795,1,True
46513,0.9969834661483765,1,True
56688,0.9969791746139527,1,True
56999,0.9969685947895051,1,True
26888,0.99695867061615,1,True
86516,0.9969430243968964,1,True
7332,0.9969002580642701,1,True
87839,0.9968947446346283,1,True
87671,0.996894029378891,1,True
26675,0.9968814826011658,1,True
15530,0.9968786811828614,1,True
67497,0.9968585348129273,1,True
26746,0.9968374347686768,1,True
44927,0.996835527420044,1,True
56995,0.9968264675140381,1,True
57655,0.9967936253547669,1,True
16642,0.9967663264274598,1,True
57580,0.9967626607418061,1,True
67468,0.9967505311965943,1,True
97725,0.9967454051971436,1,True
46762,0.9967204606533051,1,True
34139,0.996714917421341,1,True
47880,0.9967083907127381,1,True
35974,0.9966877675056458,1,True
97821,0.9966786181926728,1,True
95935,0.9966643726825715,1,True
35702,0.9966536736488343,1,True
96849,0.996577707529068,1,True
74935,0.9964767074584961,1,True
35942,0.9964182651042939,1,True
25938,0.9963850951194764,1,True
57512,0.9963225996494294,1,True
75729,0.9960986948013306,1,True
27509,0.994797374010086,1,True
87893,0.9947226297855377,1,True
86331,0.9947179806232452,1,True
27957,0.9947126460075378,1,True
57420,0.9947087121009827,1,True
70991,0.9946934533119202,1,True
90950,0.994683290719986,1,True
35920,0.994645471572876,1,True
6993,0.9946391832828522,1,True
14949,0.9946278584003448,1,True
54979,0.9946142387390137,1,True
44932,0.9946083974838257,1,True
26748,0.9946010363101959,1,True
86974,0.9945914995670319,1,True
67989,0.9945911419391632,1,True
66634,0.9945903074741363,1,True
16942,0.9945843172073364,1,True
17666,0.9945837211608887,1,True
5948,0.9945777010917664,1,True
17423,0.9945741844177246,1,True
66979,0.9945695948600769,1,True
37472,0.9945674192905426,1,True
64977,0.994567061662674,1,True
54964,0.9945613396167755,1,True
7976,0.9945606243610382,1,True
30999,0.9945581209659576,1,True
36888,0.9945519816875458,1,True
77996,0.9945506405830383,1,True
7639,0.9945488524436951,1,True
86895,0.9945480179786682,1,True
26993,0.994546229839325,1,True
17801,0.9945206892490387,1,True
26897,0.9945202124118805,1,True
57919,0.9945055794715881,1,True
7593,0.9944893074035644,1,True
67779,0.9944615614414215,1,True
94991,0.9944612634181976,1,True
5712,0.9944553923606873,1,True
37906,0.9944503259658813,1,True
96377,0.9944464218616486,1,True
96712,0.9944353353977203,1,True
34985,0.9944266033172607,1,True
24704,0.99442547082901,1,True
47554,0.9944217753410339,1,True
47846,0.9944111955165863,1,True
17569,0.9944088709354401,1,True
25969,0.9944022250175476,1,True
58999,0.994386340379715,1,True
74738,0.9943704259395599,1,True
37608,0.9943678033351898,1,True
77488,0.9943626773357391,1,True
47912,0.9943624985218048,1,True
14622,0.9943555545806885,1,True
55883,0.9943472397327423,1,True
46648,0.9943437230587006,1,True
7981,0.9943324875831604,1,True
56866,0.9943298053741455,1,True
56998,0.9943258416652679,1,True
37753,0.9943249475955963,1,True
57487,0.9943188083171844,1,True
25983,0.994277263879776,1,True
55962,0.9942748200893402,1,True
65985,0.9942739260196686,1,True
57727,0.994259740114212,1,True
46857,0.9942384612560272,1,True
36498,0.9942149174213409,1,True
76611,0.9942115497589111,1,True
56789,0.9941891384124756,1,True
14375,0.9941784393787384,1,True
35883,0.9941723895072937,1,True
45976,0.994166339635849,1,True
36828,0.9941586208343506,1,True
25855,0.9941424977779388,1,True
6644,0.9941051554679871,1,True
65560,0.9940989863872528,1,True
84348,0.9940423321723938,1,True
77531,0.9940285336971283,1,True
15928,0.9939786744117737,1,True
97552,0.9938880455493927,1,True
56760,0.9938384544849396,1,True
86373,0.9937023174762726,1,True
26669,0.9923787343502044,1,True
37777,0.9923104572296142,1,True
96390,0.9923098611831664,1,True
97968,0.9922430443763732,1,True
7497,0.9922245371341705,1,True
60688,0.9922210204601287,1,True
60971,0.9922178018093109,1,True
35843,0.9922125267982482,1,True
75935,0.9921866881847381,1,True
86953,0.9921731579303741,1,True
86935,0.9921607303619384,1,True
26973,0.9921601343154907,1,True
86417,0.9921386468410491,1,True
77909,0.9921367990970611,1,True
27932,0.992127262353897,1,True
56481,0.992109351158142,1,True
97976,0.9920947778224944,1,True
77986,0.99208798289299,1,True
66580,0.992085211277008,1,True
87954,0.9920844960212707,1,True
86621,0.9920810985565185,1,True
26435,0.9920707869529723,1,True
36800,0.9920655715465545,1,True
27984,0.9920652735233306,1,True
37977,0.9920646178722381,1,True
77526,0.9920594918727874,1,True
6647,0.992055617570877,1,True
94058,0.9920541870594024,1,True
4972,0.9920512962341308,1,True
76982,0.9920507597923278,1,True
36989,0.9920371103286743,1,True
61979,0.9920362162590026,1,True
36752,0.9920359778404235,1,True
97614,0.9920268285274505,1,True
87989,0.9920189905166625,1,True
37843,0.9920166659355163,1,True
96955,0.9920163083076476,1,True
95712,0.9920161294937133,1,True
57992,0.9920133876800536,1,True
66985,0.9920113015174865,1,True
97907,0.9920073676109313,1,True
27999,0.992005877494812,1,True
37864,0.9920019137859344,1,True
17984,0.9919923770427703,1,True
